TargetID	AVG_Signal-H9 hES cells repl3	BEAD_STDEV-H9 hES cells repl3	Detection-H9 hES cells repl3
GI_12965168-S	110.7	4.8	0.42709677
GI_12965169-S	205.1	7.7	0.99870968
GI_12965171-S	99.4	3.1	0.10580645
GI_12965173-S	120.8	8.2	0.75354839
GI_12965175-S	128.1	4.7	0.89032258
GI_12965177-S	104.9	4.2	0.23741935
GI_12965179-S	115.3	4.4	0.58580645
GI_12965181-S	175.1	5	0.99870968
GI_12965190-S	382.4	8.3	1
GI_12965196-S	99.7	4.2	0.11096774
GI_13027379-S	197.2	5.2	0.99870968
GI_13027599-S	626.7	18	1
GI_13027601-S	862.9	25.6	1
GI_13027603-S	1289.3	32.3	1
GI_13027615-S	138.9	5.4	0.97419355
GI_13027629-S	306.1	14.5	1
GI_13027631-S	124.9	4.8	0.84387097
GI_13027633-S	85.6	2.4	0.00387097
GI_13027635-S	131.5	5.8	0.94193548
GI_13027637-S	1171.7	34.1	1
GI_13027639-S	208.4	7.1	0.99870968
GI_13027654-A	95.6	3.5	0.05548387
GI_13027789-I	124.9	5.7	0.84387097
GI_13027793-A	103.1	5.1	0.19483871
GI_13027795-S	228.9	7.2	1
GI_13027796-S	95.5	3.1	0.05548387
GI_13027797-S	118.7	5.8	0.69032258
GI_13027798-S	123	5.6	0.79354839
GI_13027799-A	106.5	4.1	0.2916129
GI_13027799-I	130.3	7.6	0.92903226
GI_13027801-I	147	8.3	0.99096774
GI_13027803-S	99.8	5.8	0.11354839
GI_13027804-S	120.4	4.5	0.74193548
GI_13027806-S	134.8	4.9	0.96258065
GI_13027808-A	129.9	6.7	0.91870968
GI_13027810-S	117.3	5.3	0.64129032
GI_13112046-I	102	4.1	0.16258065
GI_13112047-A	1834.3	44.8	1
GI_13112049-A	800.7	17.7	1
GI_13112049-I	104.6	3.4	0.23225806
GI_13112051-I	130.3	5.5	0.9316129
GI_13112053-S	383.8	12.8	1
GI_13112055-S	113.8	6.5	0.53290323
GI_13123771-S	1265.6	23.8	1
GI_13123773-S	398.9	8.9	1
GI_13123777-S	102.4	5.7	0.16903226
GI_13124755-S	135.3	4.2	0.96645161
GI_13124760-I	126.8	6.1	0.87483871
GI_13124762-S	107.1	4.2	0.31096774
GI_13124772-S	522.2	10.5	1
GI_13124878-A	112.5	3.7	0.47612903
GI_13124880-A	1902.3	52	1
GI_13124884-S	109.4	4	0.39225806
GI_13124885-S	114.9	5.4	0.56645161
GI_13124886-S	115.4	4.7	0.5883871
GI_13124887-S	119.3	5.3	0.70580645
GI_13124889-S	1290.7	33	1
GI_13124890-S	463.8	13.9	1
GI_13124893-S	125.2	4.1	0.85032258
GI_13128859-S	6957.4	198.2	1
GI_13128861-S	987.1	20.3	1
GI_13128863-S	259.4	9.1	1
GI_13128865-S	121.7	5	0.76516129
GI_13128866-S	3231.1	118.6	1
GI_13128949-S	108.3	4.4	0.34709677
GI_13128959-S	136.6	6.7	0.96903226
GI_13128965-S	98.5	4.1	0.09290323
GI_13128967-S	138.3	5.7	0.97290323
GI_13128985-S	178.5	5.5	0.99870968
GI_13128989-S	843.7	21.6	1
GI_13128993-S	1175.6	29.4	1
GI_13128995-S	1045.9	32	1
GI_13128997-S	428.3	11.4	1
GI_13129005-S	1618	41.8	1
GI_13129013-S	138.5	5.7	0.97290323
GI_13129023-S	299.3	8.3	1
GI_13129029-S	120.2	7.2	0.73419355
GI_13129033-S	103.3	4.3	0.20387097
GI_13129039-S	464.2	16.2	1
GI_13129059-S	106	5.4	0.27096774
GI_13129061-S	582.9	15.2	1
GI_13129063-S	228.9	9.4	1
GI_13129067-S	394.4	16	1
GI_13129085-S	382.1	10.3	1
GI_13129087-S	815.8	22.2	1
GI_13129091-S	1532.8	35.6	1
GI_13129093-S	425.8	11.4	1
GI_13129095-S	675.2	16.6	1
GI_13129099-S	1611.6	35.7	1
GI_13129101-S	489.4	17.8	1
GI_13129103-S	756.8	21.4	1
GI_13129105-S	575.3	19	1
GI_13129115-S	157.1	7.1	0.99870968
GI_13129117-A	966.5	23.3	1
GI_13129119-S	331	12.7	1
GI_13129121-S	344.8	9.8	1
GI_13129133-S	124.1	5.9	0.82580645
GI_13129135-S	400.7	10	1
GI_13129141-S	139	5.3	0.97419355
GI_13129143-S	120.6	4	0.7483871
GI_13162281-S	181.4	8.1	0.99870968
GI_13162284-S	474.7	14.6	1
GI_13184045-S	128.3	5.4	0.89032258
GI_13184051-S	113.8	4.3	0.53290323
GI_13186246-A	110.6	3.8	0.42580645
GI_13186246-I	111.4	3.9	0.44774194
GI_13186256-I	103	5.1	0.19354839
GI_13186266-A	127.2	5	0.88129032
GI_13186299-S	133.9	5	0.95612903
GI_13186300-A	134.1	5.4	0.95612903
GI_13186309-I	135.1	5.4	0.96387097
GI_13186313-I	114.6	6.3	0.55225806
GI_13186315-S	144	5.7	0.9883871
GI_13186317-I	107	4.3	0.30967742
GI_13186319-A	898.7	19	1
GI_13194196-S	191.2	5.5	0.99870968
GI_13194198-S	106.4	4.5	0.29032258
GI_13236491-S	122.9	5.6	0.78967742
GI_13236496-S	103.7	4.5	0.21806452
GI_13236498-S	144.5	6.3	0.9883871
GI_13236513-S	148.1	6	0.99225806
GI_13236519-S	2147.5	39.7	1
GI_13236531-S	164.1	5.4	0.99870968
GI_13236539-S	171.4	5.6	0.99870968
GI_13236552-S	618.5	22.3	1
GI_13236564-S	224.6	7.2	1
GI_13236574-S	317	11.4	1
GI_13236578-S	336.9	10.2	1
GI_13236584-S	464.6	13.1	1
GI_13236586-S	1193.8	41.9	1
GI_13236592-S	142.2	5.7	0.98322581
GI_13236596-S	317.2	7	1
GI_13249345-S	124.3	4.7	0.83225806
GI_13259496-I	177	7	0.99870968
GI_13259500-A	217	7.2	1
GI_13259502-S	89.1	3.2	0.01290323
GI_13259504-S	4644.4	119	1
GI_13259505-S	116	5	0.61290323
GI_13259507-A	543.6	13.5	1
GI_13259509-I	120	4.5	0.73032258
GI_13259511-A	1664.5	57.8	1
GI_13259517-I	107.7	5.6	0.32516129
GI_13259519-S	252.4	6.5	1
GI_13259521-I	110.5	4.7	0.42064516
GI_13259523-A	124.3	4.9	0.83225806
GI_13259530-A	288.2	7	1
GI_13259532-S	116	4.7	0.61290323
GI_13259536-S	90.7	3.6	0.01548387
GI_13259537-S	97.9	4.5	0.08516129
GI_13259538-S	146.3	5.3	0.98967742
GI_13259540-S	654.5	15.2	1
GI_13259542-A	1625.3	52.6	1
GI_13259544-I	122.8	4.8	0.7883871
GI_13259545-A	97	4.8	0.07354839
GI_13259545-I	113	4.6	0.50322581
GI_13259551-A	417.5	9.8	1
GI_13324673-S	124.6	5.4	0.83741935
GI_13324676-S	348.7	12	1
GI_13324681-S	615.4	13.9	1
GI_13324689-S	116.3	4	0.61806452
GI_13325053-S	134.7	6	0.96129032
GI_13325054-S	105.4	3.7	0.24516129
GI_13325056-S	254.3	9.9	1
GI_13325058-S	2033.5	54.4	1
GI_13325059-S	234.7	7.7	1
GI_13325060-S	438.1	11.6	1
GI_13325061-S	132.5	5.1	0.94709677
GI_13325062-S	130.7	6.5	0.93419355
GI_13325063-S	350.4	12	1
GI_13325065-S	1002.1	17	1
GI_13325067-I	108.8	3.9	0.36774194
GI_13325073-S	118.6	4.2	0.68516129
GI_13325074-S	640.2	22.2	1
GI_13346499-S	210.4	7.3	1
GI_13346505-S	109.1	4.8	0.37806452
GI_13374556-S	111.2	7.7	0.44129032
GI_13375617-S	1743.8	43.3	1
GI_13375631-S	102.5	6.5	0.17677419
GI_13375633-S	105	5.4	0.23741935
GI_13375635-S	101.3	5.4	0.14322581
GI_13375643-S	114.3	5	0.54580645
GI_13375645-S	544.8	11.5	1
GI_13375655-S	103.7	5.3	0.21806452
GI_13375659-S	1114.2	24.2	1
GI_13375663-S	163.2	4.5	0.99870968
GI_13375675-S	1439.6	32.1	1
GI_13375679-S	146.3	6.5	0.98967742
GI_13375689-S	185.2	7.3	0.99870968
GI_13375694-S	1221.8	27	1
GI_13375700-S	346.2	9.6	1
GI_13375704-S	233.7	7.2	1
GI_13375716-S	118	4.3	0.66451613
GI_13375720-S	177.1	5.9	0.99870968
GI_13375724-S	291.1	10	1
GI_13375737-S	207.1	10.2	0.99870968
GI_13375741-S	1188	24.2	1
GI_13375743-S	137.9	5.7	0.97290323
GI_13375745-S	389.9	9.8	1
GI_13375749-S	88.8	3.1	0.01290323
GI_13375755-S	515.5	17.3	1
GI_13375757-S	124.6	5.8	0.83741935
GI_13375763-S	138.2	6.5	0.97290323
GI_13375778-S	195.2	8.7	0.99870968
GI_13375784-S	114.9	4	0.56774194
GI_13375790-S	275.5	8.2	1
GI_13375792-S	151.4	4.9	0.99612903
GI_13375800-S	120.1	5.2	0.73032258
GI_13375806-S	120.1	3.9	0.73032258
GI_13375808-S	1109.8	26.6	1
GI_13375814-S	148.1	5.7	0.99225806
GI_13375816-S	361.9	8.9	1
GI_13375829-S	100.5	4.9	0.12903226
GI_13375833-S	448.1	13.2	1
GI_13375845-S	225.6	7	1
GI_13375849-S	105.1	4	0.24
GI_13375859-S	249	5.8	1
GI_13375867-S	117.2	4.3	0.64
GI_13375882-S	161.3	7.3	0.99870968
GI_13375884-S	131.1	5	0.93806452
GI_13375886-S	109.3	3.9	0.38451613
GI_13375890-A	360.7	9.3	1
GI_13375900-S	810.2	27.9	1
GI_13375912-S	214.2	7.3	1
GI_13375918-S	248.6	6.9	1
GI_13375925-S	1202.1	34.5	1
GI_13375927-S	110.3	5.6	0.41548387
GI_13375951-S	113.2	3.7	0.51096774
GI_13375953-S	574.2	18.8	1
GI_13375959-S	120.9	5.4	0.75354839
GI_13375961-S	123.3	5.4	0.80516129
GI_13375963-S	107.8	4.3	0.32903226
GI_13375978-S	478.2	11.1	1
GI_13375980-S	116.4	5.7	0.61806452
GI_13375984-S	782	20.3	1
GI_13375990-S	131.1	5.7	0.93806452
GI_13375996-S	168.8	6.3	0.99870968
GI_13376000-S	112.6	4.6	0.48258065
GI_13376006-S	700.6	13.3	1
GI_13376012-S	164	6.3	0.99870968
GI_13376022-S	130.7	6.9	0.93419355
GI_13376024-S	110.5	4.1	0.42064516
GI_13376028-S	145.8	7.7	0.9883871
GI_13376030-A	113.8	4.8	0.53290323
GI_13376039-S	107.8	3.5	0.32903226
GI_13376041-S	271.3	8.1	1
GI_13376049-S	127.9	6	0.88516129
GI_13376059-S	244.1	7.8	1
GI_13376061-S	717.6	16.9	1
GI_13376063-S	201	8.1	0.99870968
GI_13376075-S	114.9	4.8	0.56774194
GI_13376079-S	122	4.9	0.77290323
GI_13376087-S	531	11.5	1
GI_13376090-S	138.9	4.7	0.97419355
GI_13376096-S	129.2	5.6	0.90322581
GI_13376098-S	115.2	4.4	0.58451613
GI_13376104-S	114.6	4.9	0.55741935
GI_13376108-S	146.7	5.6	0.98967742
GI_13376112-S	118.1	3.6	0.66967742
GI_13376118-S	234.3	9.6	1
GI_13376122-S	147.8	6.2	0.99225806
GI_13376139-S	95.9	4.9	0.05677419
GI_13376141-S	124.4	7.2	0.83483871
GI_13376149-S	115.4	5.6	0.5883871
GI_13376161-S	1021.4	24.1	1
GI_13376163-S	130.5	6.3	0.93419355
GI_13376165-S	100.5	6	0.12903226
GI_13376167-S	112.7	4.7	0.48645161
GI_13376169-S	114	5.5	0.53548387
GI_13376172-S	113.5	4.1	0.52
GI_13376180-S	125.8	7.2	0.85806452
GI_13376182-S	123.7	3.5	0.81806452
GI_13376184-S	327.1	9.7	1
GI_13376186-I	125.9	3.9	0.86193548
GI_13376188-S	103.9	3.8	0.21935484
GI_13376194-S	256.9	12.3	1
GI_13376199-S	122.1	4.7	0.77677419
GI_13376201-S	288.5	9.6	1
GI_13376203-S	206.7	6.1	0.99870968
GI_13376207-S	384.4	9.5	1
GI_13376209-S	126.7	8.1	0.87354839
GI_13376215-S	117.1	4.7	0.63354839
GI_13376219-S	133.3	5.8	0.95225806
GI_13376225-S	114.1	4.5	0.53935484
GI_13376227-S	124.3	5.1	0.83225806
GI_13376229-S	845.9	17.3	1
GI_13376239-S	101.2	3.7	0.14322581
GI_13376242-S	189.2	5.2	0.99870968
GI_13376244-S	621	17.2	1
GI_13376246-S	183.5	4.8	0.99870968
GI_13376252-S	3174.6	75.3	1
GI_13376260-S	159.4	5.7	0.99870968
GI_13376262-S	120.7	6.8	0.74967742
GI_13376266-S	118.4	5.5	0.67612903
GI_13376268-S	110.7	4.2	0.4283871
GI_13376270-S	111.6	4.3	0.45290323
GI_13376276-S	132	5.4	0.94580645
GI_13376278-S	251.3	5.9	1
GI_13376285-S	118	6.4	0.66451613
GI_13376287-S	952.6	23.7	1
GI_13376289-S	114.7	7.6	0.55870968
GI_13376291-S	182.9	6.5	0.99870968
GI_13376297-S	104.7	6.2	0.23354839
GI_13376301-S	136.1	5.3	0.96774194
GI_13376303-S	109.6	4.5	0.39741935
GI_13376305-S	469.2	10.5	1
GI_13376307-S	138.1	4.8	0.97290323
GI_13376313-S	89.4	4	0.01290323
GI_13376317-S	118.5	5.3	0.68
GI_13376321-S	122.9	4.2	0.78967742
GI_13376326-S	112.3	5.3	0.47354839
GI_13376328-S	134.9	5.2	0.96387097
GI_13376330-S	248.2	9.6	1
GI_13376332-S	121.5	5.7	0.76516129
GI_13376334-S	97.1	2.9	0.07483871
GI_13376338-S	121	4.1	0.75741935
GI_13376342-S	134.3	5.5	0.95741935
GI_13376346-S	133.9	4.2	0.95612903
GI_13376352-S	140.1	7.9	0.98064516
GI_13376362-S	95.8	4.3	0.05677419
GI_13376366-S	249	7.8	1
GI_13376368-S	162.9	5.1	0.99870968
GI_13376370-S	209.3	6.1	0.99870968
GI_13376375-S	124.2	4.4	0.82709677
GI_13376379-S	191.5	11.6	0.99870968
GI_13376381-S	99.5	3.4	0.10709677
GI_13376383-S	93.7	3.4	0.04
GI_13376399-S	361.4	9.7	1
GI_13376403-S	125.2	9.2	0.84645161
GI_13376405-S	108.6	5.7	0.36
GI_13376418-S	331.7	7.9	1
GI_13376420-S	459.9	13.6	1
GI_13376422-S	123.2	7.4	0.8
GI_13376426-S	242.9	6.4	1
GI_13376428-S	235.9	8.2	1
GI_13376430-S	935.5	25.1	1
GI_13376434-S	126.5	4.1	0.87225806
GI_13376446-S	465.1	10.2	1
GI_13376452-S	114.6	4.5	0.55612903
GI_13376459-S	103.6	4.2	0.21677419
GI_13376465-S	131.1	4.2	0.93806452
GI_13376473-S	112	4.5	0.46064516
GI_13376475-S	116.2	5.2	0.61548387
GI_13376477-S	182.5	5.6	0.99870968
GI_13376479-S	116.2	4.9	0.61548387
GI_13376487-S	113.1	5.4	0.5083871
GI_13376491-S	114.7	4.4	0.56129032
GI_13376493-S	121.2	4.5	0.75870968
GI_13376495-S	119.6	4.7	0.71483871
GI_13376499-S	159.5	5	0.99870968
GI_13376510-S	167.1	6.3	0.99870968
GI_13376514-S	107.4	4.6	0.31741935
GI_13376518-S	143.8	5.2	0.98580645
GI_13376520-S	113.5	5.4	0.52
GI_13376526-S	130.6	5	0.93419355
GI_13376528-S	4441.2	127.2	1
GI_13376530-S	127	6	0.87870968
GI_13376532-S	117.5	5.2	0.64645161
GI_13376538-S	105.5	4.8	0.24645161
GI_13376540-S	124.3	5.7	0.82709677
GI_13376542-S	104.1	7.8	0.22193548
GI_13376545-S	110.6	5.5	0.42580645
GI_13376547-S	104.8	4.2	0.23354839
GI_13376551-S	188.8	7.1	0.99870968
GI_13376553-S	489	11.4	1
GI_13376555-S	99.3	4.1	0.10580645
GI_13376557-S	137	5.7	0.9716129
GI_13376561-S	117.4	4	0.64516129
GI_13376565-S	111.4	7.1	0.44774194
GI_13376573-S	108.3	4.2	0.34709677
GI_13376575-S	106.4	4.3	0.29032258
GI_13376577-S	128.2	6.3	0.89032258
GI_13376579-S	124.4	5.6	0.83612903
GI_13376581-S	128.7	7.1	0.89677419
GI_13376588-S	138.1	4.9	0.97290323
GI_13376590-S	213.7	5.9	1
GI_13376600-S	101.8	3.5	0.15741935
GI_13376602-S	104.5	4.1	0.23225806
GI_13376606-S	122.4	6.2	0.78193548
GI_13376610-S	1595.1	35	1
GI_13376614-S	105.9	4.8	0.26709677
GI_13376618-S	189.7	5.3	0.99870968
GI_13376622-S	2671.2	80.6	1
GI_13376631-S	147.6	6.7	0.99225806
GI_13376635-S	823	18.6	1
GI_13376641-S	112.7	5.8	0.48645161
GI_13376643-S	112	6.5	0.46064516
GI_13376645-S	105.4	5.3	0.24645161
GI_13376651-S	186	6.7	0.99870968
GI_13376653-S	94.1	3.3	0.04387097
GI_13376657-S	109.1	3.8	0.37935484
GI_13376659-S	3140.8	82	1
GI_13376664-S	632.5	21.8	1
GI_13376666-S	110.8	5.3	0.43354839
GI_13376668-S	472.7	10.9	1
GI_13376672-S	134.2	6.2	0.95612903
GI_13376676-S	127	8.8	0.87870968
GI_13376678-S	784.9	21.2	1
GI_13376686-S	126.7	4.5	0.87354839
GI_13376688-S	111.5	5.9	0.44903226
GI_13376690-S	445.6	12.2	1
GI_13376694-S	161.5	6.8	0.99870968
GI_13376696-S	125.5	4.2	0.85548387
GI_13376700-S	404.1	9.4	1
GI_13376716-S	158.7	4.9	0.99870968
GI_13376724-S	334	8.2	1
GI_13376728-S	124.7	6.1	0.84
GI_13376734-S	960.1	22	1
GI_13376746-S	428.7	11.6	1
GI_13376748-S	120.3	5	0.73677419
GI_13376750-S	1030.4	34.4	1
GI_13376758-S	109.4	5.5	0.38967742
GI_13376767-S	265.1	8.3	1
GI_13376779-S	193.8	7.2	0.99870968
GI_13376797-S	347.5	15.1	1
GI_13376801-S	796.9	19	1
GI_13376811-S	100.4	4.8	0.12774194
GI_13376815-S	224.8	9.4	1
GI_13376817-S	119	9.5	0.69677419
GI_13376825-S	128.3	8	0.89032258
GI_13376833-S	492.6	22	1
GI_13376839-S	1767.5	34.3	1
GI_13376845-S	93.8	5.9	0.04129032
GI_13376847-S	1803.6	36.1	1
GI_13376851-S	172.9	6.7	0.99870968
GI_13376853-S	361	12	1
GI_13376857-A	146.6	5.4	0.98967742
GI_13376859-S	507	13.8	1
GI_13376861-S	129.1	6.3	0.90193548
GI_13376867-A	143.5	5.4	0.98451613
GI_13376873-S	98.1	3.3	0.09032258
GI_13376875-S	150.8	5.9	0.99612903
GI_13376877-S	984.6	22.6	1
GI_13376994-S	482.9	11.6	1
GI_13376995-S	192.9	5.4	0.99870968
GI_13376997-S	109.3	4.8	0.38451613
GI_13376998-S	116.9	4.7	0.63096774
GI_13376999-S	100.8	3.1	0.13677419
GI_13377000-S	117.4	4.5	0.64129032
GI_13377001-S	287.8	9	1
GI_13377003-S	124.4	4.4	0.83612903
GI_13378148-A	266.4	9.7	1
GI_13378148-I	121.3	6.4	0.76129032
GI_13384595-S	1048.4	27.8	1
GI_13384599-S	303.7	12	1
GI_13384601-S	99.8	5	0.11225806
GI_13385593-S	2654.2	52.2	1
GI_13386461-A	449.9	12.3	1
GI_13386461-I	602.5	14.3	1
GI_13386481-S	109.4	3.9	0.39225806
GI_13386483-S	600.2	17.2	1
GI_13386487-S	745.4	21.9	1
GI_13386491-S	361.9	10.3	1
GI_13386499-A	107.1	4	0.31225806
GI_13386501-S	213.9	5.4	1
GI_13386504-S	108.2	4.7	0.34322581
GI_13386511-A	169	5.7	0.99870968
GI_13399295-S	305.5	14	1
GI_13399303-S	107.8	4.8	0.32903226
GI_13399321-S	1840.9	45.1	1
GI_13430847-S	99.1	3.6	0.10451613
GI_13430851-S	119.3	5	0.70451613
GI_13430853-A	102.5	5.6	0.17677419
GI_13430853-I	120.6	4.6	0.74322581
GI_13430855-S	1060.9	26.3	1
GI_13430859-S	157.6	6.3	0.99870968
GI_13430863-A	158.3	5.6	0.99870968
GI_13430867-S	420	12.3	1
GI_13430871-S	131.8	5.3	0.94451613
GI_13430873-S	118.2	5.4	0.67096774
GI_13430877-S	135.5	6.4	0.96645161
GI_13430881-A	326.8	11.2	1
GI_13435126-S	113.5	4.9	0.52
GI_13435128-S	238.7	6.6	1
GI_13435134-S	98.6	6.5	0.09419355
GI_13435144-S	153.8	5.3	0.99741935
GI_13435146-S	142.4	5.7	0.98322581
GI_13435148-S	1026.8	43.9	1
GI_13435160-A	119.2	5.4	0.69935484
GI_13435349-A	917.2	23.3	1
GI_13435352-A	135.6	6.8	0.96645161
GI_13435355-S	2622.7	55.8	1
GI_13435358-S	1357.2	23.2	1
GI_13435360-A	112.6	4.2	0.48129032
GI_13435367-A	431.4	10.7	1
GI_13435374-A	202.1	6.3	0.99870968
GI_13435378-S	600.9	18	1
GI_13435379-S	127.8	6	0.88387097
GI_13435380-S	3174.9	54.4	1
GI_13435382-S	402.5	24.1	1
GI_13435384-S	614.7	16.6	1
GI_13435387-S	99.3	4.4	0.10580645
GI_13435388-S	115.6	4.7	0.60258065
GI_13435389-S	109.9	5.1	0.40387097
GI_13435390-S	124.8	7.9	0.84
GI_13435392-A	481.5	13.3	1
GI_13435392-I	130.8	6.4	0.93548387
GI_13435393-I	201.6	8	0.99870968
GI_13435396-I	168.9	6.1	0.99870968
GI_13435400-S	504.8	13.1	1
GI_13435401-S	153.2	5.6	0.99741935
GI_13435403-S	111.5	6.7	0.44903226
GI_13435404-S	115.2	5.4	0.58451613
GI_13442997-S	139.8	6.5	0.97806452
GI_13443001-S	329.9	9.5	1
GI_13443013-S	119.7	4.3	0.71612903
GI_13443017-S	1752.2	32.2	1
GI_13443019-S	120.5	7.6	0.74322581
GI_13443025-S	1045.6	25.8	1
GI_13443032-A	2230.9	57.8	1
GI_13443032-I	123.2	5.3	0.79870968
GI_13446228-S	188	7.9	0.99870968
GI_13449264-S	251.2	8.4	1
GI_13449266-S	117.2	4.1	0.63612903
GI_13449278-S	263.4	7	1
GI_13449286-S	101.1	3.8	0.14193548
GI_13470085-S	847.2	18.7	1
GI_13470087-S	234	6.7	1
GI_13470091-S	323.6	10.5	1
GI_13470093-S	125.3	4.9	0.85032258
GI_13487903-S	104.3	4.6	0.22322581
GI_13489072-S	452.3	12.1	1
GI_13489082-S	680.2	15.1	1
GI_13489098-S	150.1	5.8	0.99612903
GI_13489104-S	102.6	7.4	0.17806452
GI_13491165-S	1541	39.4	1
GI_13491167-S	568	19.1	1
GI_13491171-I	110.3	5.9	0.41806452
GI_13514808-S	110.7	6.6	0.4283871
GI_13514812-I	3368.4	74	1
GI_13514816-A	813	26.5	1
GI_13514816-I	132.9	7.8	0.94967742
GI_13514819-I	449.3	15.3	1
GI_13514821-A	1096.4	26.6	1
GI_13514826-S	7084.6	161.8	1
GI_13514830-S	1076.6	27.9	1
GI_13518012-A	166.4	5.9	0.99870968
GI_13518014-I	97.2	3	0.07483871
GI_13518016-I	103.8	3.8	0.21806452
GI_13518018-I	124.4	5.8	0.83483871
GI_13518020-A	121	4.7	0.75741935
GI_13518020-I	109.4	4.9	0.3883871
GI_13518022-S	108.3	4.9	0.34709677
GI_13518024-S	109.7	4.4	0.4
GI_13518025-S	238.7	11.8	1
GI_13518027-S	142.7	6.4	0.98451613
GI_13518031-S	289.4	8.6	1
GI_13518035-S	102.8	5.8	0.18580645
GI_13518036-I	107.5	5.4	0.31870968
GI_13518038-A	123.9	3.7	0.82193548
GI_13518040-S	112.1	4.2	0.46580645
GI_13518226-A	172.6	8.2	0.99870968
GI_13518227-S	500.1	15.8	1
GI_13540470-S	144.8	8.4	0.9883871
GI_13540472-S	3713.8	117.2	1
GI_13540481-S	125.8	4.6	0.85806452
GI_13540489-S	137.3	4.5	0.9716129
GI_13540500-S	111.2	4.9	0.44129032
GI_13540508-S	136.7	9.2	0.97032258
GI_13540512-S	131.2	7.1	0.93935484
GI_13540514-S	645.5	11.6	1
GI_13540520-S	114	4.7	0.53548387
GI_13540522-S	134.1	5.6	0.95612903
GI_13540528-I	116.3	5.2	0.61806452
GI_13540532-S	241.6	9.6	1
GI_13540534-S	112.5	5.6	0.48
GI_13540544-S	124	6.1	0.82193548
GI_13540554-S	838.1	21.9	1
GI_13540556-S	287.1	9	1
GI_13540558-S	111.5	5.2	0.44903226
GI_13540560-S	112.1	5.8	0.46580645
GI_13540562-S	121.8	6.3	0.76903226
GI_13540575-S	396.1	10.7	1
GI_13540579-S	112.3	5.5	0.47354839
GI_13540585-S	720	19.7	1
GI_13540593-S	696	16.6	1
GI_13540601-S	231.2	7.2	1
GI_13540609-S	225.4	6.9	1
GI_13540611-S	166.2	6.5	0.99870968
GI_13562087-S	105.5	3.7	0.24645161
GI_13562103-S	119	5.9	0.69419355
GI_13569839-S	227.7	9.3	1
GI_13569844-S	415.9	12.9	1
GI_13569847-I	127.1	4.5	0.88
GI_13569857-S	617.5	13.6	1
GI_13569859-S	109.4	4.9	0.39225806
GI_13569863-S	142.3	8	0.98322581
GI_13569865-S	472.8	15.6	1
GI_13569869-S	936.3	24.6	1
GI_13569871-S	145.5	5.6	0.9883871
GI_13569886-S	111.1	4.7	0.43870968
GI_13569888-S	157.2	4.7	0.99870968
GI_13569896-S	123.5	5.3	0.81290323
GI_13569912-S	168.7	6.1	0.99870968
GI_13569914-S	133.2	4.6	0.95096774
GI_13569916-S	97.6	3.7	0.08129032
GI_13569918-A	115.7	4.6	0.60645161
GI_13569918-I	119.1	5.5	0.69935484
GI_13569921-S	107.7	5.2	0.32645161
GI_13569927-S	103.1	5.3	0.19612903
GI_13569929-S	104.8	4.9	0.23354839
GI_13569931-S	153.4	9.2	0.99741935
GI_13569937-S	107.8	4	0.32774194
GI_13569939-S	128.6	5.8	0.89548387
GI_13569947-S	1036.2	23.8	1
GI_13569955-S	1453	42.3	1
GI_13569959-S	476.8	14.4	1
GI_13569961-S	202.4	6.3	0.99870968
GI_13591857-S	138.8	6.5	0.97290323
GI_13624324-S	124.6	5.5	0.83741935
GI_13624328-S	142.1	6.1	0.98322581
GI_13624330-S	128	5.9	0.88516129
GI_13654234-A	145.5	5.4	0.9883871
GI_13654273-S	1269.9	36.4	1
GI_13654275-S	506.3	16.7	1
GI_13654285-S	390.2	7.8	1
GI_13654291-S	132.1	6.5	0.94580645
GI_13654295-S	118.3	5.9	0.67483871
GI_13676856-S	135.4	5.3	0.96645161
GI_13677215-A	122.3	5.9	0.78064516
GI_13699810-I	134.9	4.4	0.96387097
GI_13699812-A	141.8	6.4	0.98322581
GI_13699812-I	399.2	11.3	1
GI_13699815-S	105.9	5.4	0.26709677
GI_13699817-S	124.3	4.5	0.83096774
GI_13699820-S	9806.6	414.5	1
GI_13699821-S	386.7	9.9	1
GI_13699823-S	870.4	24.2	1
GI_13699825-I	99.8	6.5	0.11354839
GI_13699827-A	97.5	4.4	0.08
GI_13699829-I	94.8	6.9	0.05032258
GI_13699832-S	1530.6	38.9	1
GI_13699835-A	115.9	7.3	0.6116129
GI_13699837-S	145.7	5.2	0.9883871
GI_13699838-I	130.5	7.3	0.93290323
GI_13699839-A	106.5	3.9	0.2916129
GI_13699841-S	94.9	6.1	0.05032258
GI_13699860-S	119.3	4.4	0.70451613
GI_13699861-S	298.8	8.5	1
GI_13699866-S	281.2	10.7	1
GI_13699867-S	504.3	12.4	1
GI_13699869-S	1544.9	37.9	1
GI_13702710-S	109.5	3.9	0.39483871
GI_13775161-S	112.8	5.1	0.49032258
GI_13775163-S	118.5	5	0.68
GI_13775165-S	130.7	4.6	0.93419355
GI_13775177-S	105.2	4.1	0.24
GI_13775183-S	127.8	5.2	0.88516129
GI_13775185-I	125.1	5.9	0.84516129
GI_13775195-S	471.7	11.5	1
GI_13775201-S	267.5	9.1	1
GI_13775203-A	105.8	3.5	0.26451613
GI_13775203-I	114.3	4.6	0.54580645
GI_13775205-S	85.7	3.9	0.00387097
GI_13775207-S	118.7	4.9	0.68774194
GI_13775209-S	235.5	7.7	1
GI_13775211-S	123.8	4	0.82064516
